id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1628068460520669188,1627946765013118976,2023-02-21 23:25:43 SE Asia Standard Time,2023-02-21,23:25:43,+0700,1535780239942762497,ayukhanny,Hany_rio,,@artisindo8 @puanmaharani_ri tapi sayang engk bisa merokok ya,in,[],[],[],0,0,0,[],[],https://twitter.com/ayukhanny/status/1628068460520669188,False,,0,,,,,,,,"[{'screen_name': 'artisindo8', 'name': 'artis indo', 'id': '1582382296694370304'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628068372444495872,1627946765013118976,2023-02-21 23:25:22 SE Asia Standard Time,2023-02-21,23:25:22,+0700,1535780239942762497,ayukhanny,Hany_rio,,@DedigDedigt @puanmaharani_ri harus itu di laksanakan,in,[],[],[],0,0,0,[],[],https://twitter.com/ayukhanny/status/1628068372444495872,False,,0,,,,,,,,"[{'screen_name': 'DedigDedigt', 'name': 'dedig', 'id': '1598224003176738820'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628068276218757121,1627946765013118976,2023-02-21 23:24:59 SE Asia Standard Time,2023-02-21,23:24:59,+0700,1535780239942762497,ayukhanny,Hany_rio,,@AurelTritania @puanmaharani_ri banyak pembaruan di KAI,in,[],[],[],0,0,0,[],[],https://twitter.com/ayukhanny/status/1628068276218757121,False,,0,,,,,,,,"[{'screen_name': 'AurelTritania', 'name': 'Aurel Tritania Putri', 'id': '1534212789086330880'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628068162389540870,1627946765013118976,2023-02-21 23:24:32 SE Asia Standard Time,2023-02-21,23:24:32,+0700,1535780239942762497,ayukhanny,Hany_rio,,@azkaayulutfiah @puanmaharani_ri Siap menyambut  tradisi mudik di indonesia,in,[],[],[],0,0,0,[],[],https://twitter.com/ayukhanny/status/1628068162389540870,False,,0,,,,,,,,"[{'screen_name': 'azkaayulutfiah', 'name': 'Azka Ayu Lutfiah', 'id': '1534208422081863680'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628068075873669120,1627946765013118976,2023-02-21 23:24:11 SE Asia Standard Time,2023-02-21,23:24:11,+0700,1535780239942762497,ayukhanny,Hany_rio,,"@PertamaPpratama @puanmaharani_ri kangen lah, pasti udah 1 tahun atau lebih sdh tak bertemu",in,[],[],[],0,0,0,[],[],https://twitter.com/ayukhanny/status/1628068075873669120,False,,0,,,,,,,,"[{'screen_name': 'PertamaPpratama', 'name': 'Putra Pertama', 'id': '1585908757623869440'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628067936610156544,1627946765013118976,2023-02-21 23:23:38 SE Asia Standard Time,2023-02-21,23:23:38,+0700,1535780239942762497,ayukhanny,Hany_rio,,@puanmaharani_ri siap dukung program pemerintah,in,[],[],[],1,0,0,[],[],https://twitter.com/ayukhanny/status/1628067936610156544,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628067862899486720,1627946765013118976,2023-02-21 23:23:21 SE Asia Standard Time,2023-02-21,23:23:21,+0700,1535780239942762497,ayukhanny,Hany_rio,,"@puanmaharani_ri @KAI121 engk pernah mudik, tapi terus jaga tali silaturahmi pasti nya",in,[],[],[],1,0,0,[],[],https://twitter.com/ayukhanny/status/1628067862899486720,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}, {'screen_name': 'KAI121', 'name': 'Kereta Api Indonesia', 'id': '516165629'}]",,,,
1628067383566036992,1627946765013118976,2023-02-21 23:21:26 SE Asia Standard Time,2023-02-21,23:21:26,+0700,1598235978715475969,muhammadd_deni,Muhammad Deni,,@firmaansyah_ari @puanmaharani_ri Mantap KAI 👍👍👍,in,[],[],[],0,0,0,[],[],https://twitter.com/muhammadd_deni/status/1628067383566036992,False,,0,,,,,,,,"[{'screen_name': 'firmaansyah_ari', 'name': 'Firmansyah', 'id': '1584894084879106048'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628067287747162113,1627946765013118976,2023-02-21 23:21:04 SE Asia Standard Time,2023-02-21,23:21:04,+0700,1598235978715475969,muhammadd_deni,Muhammad Deni,,@RitasariiSari @puanmaharani_ri My president for 2024,en,[],[],[],0,0,0,[],[],https://twitter.com/muhammadd_deni/status/1628067287747162113,False,,0,,,,,,,,"[{'screen_name': 'RitasariiSari', 'name': 'Rita Sari', 'id': '1582538691461140480'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628067240666091522,1627946765013118976,2023-02-21 23:20:52 SE Asia Standard Time,2023-02-21,23:20:52,+0700,1598235978715475969,muhammadd_deni,Muhammad Deni,,@ayukhanny @puanmaharani_ri amin yra❤️,lt,[],[],[],0,0,0,[],[],https://twitter.com/muhammadd_deni/status/1628067240666091522,False,,0,,,,,,,,"[{'screen_name': 'ayukhanny', 'name': 'Hany_rio', 'id': '1535780239942762497'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628067180079362053,1627946765013118976,2023-02-21 23:20:38 SE Asia Standard Time,2023-02-21,23:20:38,+0700,1598235978715475969,muhammadd_deni,Muhammad Deni,,@DedigDedigt @puanmaharani_ri Love buat Family kita,in,[],[],[],0,0,0,[],[],https://twitter.com/muhammadd_deni/status/1628067180079362053,False,,0,,,,,,,,"[{'screen_name': 'DedigDedigt', 'name': 'dedig', 'id': '1598224003176738820'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628067103181008903,1627946765013118976,2023-02-21 23:20:20 SE Asia Standard Time,2023-02-21,23:20:20,+0700,1598235978715475969,muhammadd_deni,Muhammad Deni,,@azkaayulutfiah @puanmaharani_ri jangan lupa protokol kesehatan di laksanakan,in,[],[],[],0,0,0,[],[],https://twitter.com/muhammadd_deni/status/1628067103181008903,False,,0,,,,,,,,"[{'screen_name': 'azkaayulutfiah', 'name': 'Azka Ayu Lutfiah', 'id': '1534208422081863680'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628066987900547072,1627946765013118976,2023-02-21 23:19:52 SE Asia Standard Time,2023-02-21,23:19:52,+0700,1598235978715475969,muhammadd_deni,Muhammad Deni,,@PertamaPpratama @puanmaharani_ri jangan lupa pulang ya kawan-kawan,in,[],[],[],0,0,0,[],[],https://twitter.com/muhammadd_deni/status/1628066987900547072,False,,0,,,,,,,,"[{'screen_name': 'PertamaPpratama', 'name': 'Putra Pertama', 'id': '1585908757623869440'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628066885832175616,1627946765013118976,2023-02-21 23:19:28 SE Asia Standard Time,2023-02-21,23:19:28,+0700,1598235978715475969,muhammadd_deni,Muhammad Deni,,@artisindo8 @puanmaharani_ri Amin....,en,[],[],[],0,0,0,[],[],https://twitter.com/muhammadd_deni/status/1628066885832175616,False,,0,,,,,,,,"[{'screen_name': 'artisindo8', 'name': 'artis indo', 'id': '1582382296694370304'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628066826541494273,1627946765013118976,2023-02-21 23:19:14 SE Asia Standard Time,2023-02-21,23:19:14,+0700,1598235978715475969,muhammadd_deni,Muhammad Deni,,@AurelTritania @puanmaharani_ri KAI emang keren sampai sekarang,in,[],[],[],0,0,0,[],[],https://twitter.com/muhammadd_deni/status/1628066826541494273,False,,0,,,,,,,,"[{'screen_name': 'AurelTritania', 'name': 'Aurel Tritania Putri', 'id': '1534212789086330880'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628066747973779458,1627946765013118976,2023-02-21 23:18:55 SE Asia Standard Time,2023-02-21,23:18:55,+0700,1598235978715475969,muhammadd_deni,Muhammad Deni,,@puanmaharani_ri setuju banget dengan mbak puan,in,[],[],[],0,0,0,[],[],https://twitter.com/muhammadd_deni/status/1628066747973779458,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628066623683969025,1627946765013118976,2023-02-21 23:18:25 SE Asia Standard Time,2023-02-21,23:18:25,+0700,1598235978715475969,muhammadd_deni,Muhammad Deni,,@puanmaharani_ri @KAI121 wah laris manis ya tiket nya menjelang bulan puasa,in,[],[],[],1,0,0,[],[],https://twitter.com/muhammadd_deni/status/1628066623683969025,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}, {'screen_name': 'KAI121', 'name': 'Kereta Api Indonesia', 'id': '516165629'}]",,,,
1628065087939551233,1627946765013118976,2023-02-21 23:12:19 SE Asia Standard Time,2023-02-21,23:12:19,+0700,1534208422081863680,azkaayulutfiah,Azka Ayu Lutfiah,,@firmaansyah_ari @puanmaharani_ri Bravo  KAI,lt,[],[],[],0,0,0,[],[],https://twitter.com/azkaayulutfiah/status/1628065087939551233,False,,0,,,,,,,,"[{'screen_name': 'firmaansyah_ari', 'name': 'Firmansyah', 'id': '1584894084879106048'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628065030980915200,1627946765013118976,2023-02-21 23:12:06 SE Asia Standard Time,2023-02-21,23:12:06,+0700,1534208422081863680,azkaayulutfiah,Azka Ayu Lutfiah,,@AurelTritania @puanmaharani_ri semakin banyak orang menggunakan KAI sebagai alternatif mudik,in,[],[],[],0,0,0,[],[],https://twitter.com/azkaayulutfiah/status/1628065030980915200,False,,0,,,,,,,,"[{'screen_name': 'AurelTritania', 'name': 'Aurel Tritania Putri', 'id': '1534212789086330880'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628064894175313923,1627946765013118976,2023-02-21 23:11:33 SE Asia Standard Time,2023-02-21,23:11:33,+0700,1534208422081863680,azkaayulutfiah,Azka Ayu Lutfiah,,@artisindo8 @puanmaharani_ri KAI mengikut perkembangan zaman,in,[],[],[],0,0,0,[],[],https://twitter.com/azkaayulutfiah/status/1628064894175313923,False,,0,,,,,,,,"[{'screen_name': 'artisindo8', 'name': 'artis indo', 'id': '1582382296694370304'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628064782661349381,1627946765013118976,2023-02-21 23:11:06 SE Asia Standard Time,2023-02-21,23:11:06,+0700,1534208422081863680,azkaayulutfiah,Azka Ayu Lutfiah,,@RitasariiSari @puanmaharani_ri Sehat trus mbak Puan..is the best👍👍👍,in,[],[],[],0,0,0,[],[],https://twitter.com/azkaayulutfiah/status/1628064782661349381,False,,0,,,,,,,,"[{'screen_name': 'RitasariiSari', 'name': 'Rita Sari', 'id': '1582538691461140480'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628064723068665861,1627946765013118976,2023-02-21 23:10:52 SE Asia Standard Time,2023-02-21,23:10:52,+0700,1534208422081863680,azkaayulutfiah,Azka Ayu Lutfiah,,@muhammadd_deni @puanmaharani_ri sekarang naik KAI udah nyaman loh,in,[],[],[],0,0,0,[],[],https://twitter.com/azkaayulutfiah/status/1628064723068665861,False,,0,,,,,,,,"[{'screen_name': 'muhammadd_deni', 'name': 'Muhammad Deni', 'id': '1598235978715475969'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628064684275556360,1628021078483435520,2023-02-21 23:10:43 SE Asia Standard Time,2023-02-21,23:10:43,+0700,1603750078967349249,arthaartha15,Rudy Artha,,"@Mdy_Asmara1701 Menginginkan @puanmaharani_ri menjadi capres dari PDIP , secara tidak langsung menunjukkan ketidakyakinan anda terhadap @aniesbaswedan  bakal menang 😅",in,"[{'screen_name': 'puanmaharani_ri', 'name': 'puan maharani', 'id': '1410866743271051267'}, {'screen_name': 'aniesbaswedan', 'name': 'anies rasyid baswedan', 'id': '110312278'}]",[],[],1,0,0,[],[],https://twitter.com/ArthaArtha15/status/1628064684275556360,False,,0,,,,,,,,"[{'screen_name': 'Mdy_Asmara1701', 'name': 'Maudy Asmara', 'id': '1334853481019056128'}]",,,,
1628064468667371522,1627946765013118976,2023-02-21 23:09:51 SE Asia Standard Time,2023-02-21,23:09:51,+0700,1534208422081863680,azkaayulutfiah,Azka Ayu Lutfiah,,@DedigDedigt @puanmaharani_ri joss 👍,en,[],[],[],0,0,0,[],[],https://twitter.com/azkaayulutfiah/status/1628064468667371522,False,,0,,,,,,,,"[{'screen_name': 'DedigDedigt', 'name': 'dedig', 'id': '1598224003176738820'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628064377260875778,1627946765013118976,2023-02-21 23:09:30 SE Asia Standard Time,2023-02-21,23:09:30,+0700,1534208422081863680,azkaayulutfiah,Azka Ayu Lutfiah,,@ayukhanny @puanmaharani_ri Alhamdulillah,in,[],[],[],0,0,0,[],[],https://twitter.com/azkaayulutfiah/status/1628064377260875778,False,,0,,,,,,,,"[{'screen_name': 'ayukhanny', 'name': 'Hany_rio', 'id': '1535780239942762497'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628064317919870976,1627946765013118976,2023-02-21 23:09:16 SE Asia Standard Time,2023-02-21,23:09:16,+0700,1534208422081863680,azkaayulutfiah,Azka Ayu Lutfiah,,@PertamaPpratama @puanmaharani_ri asyik ya yang bisa mudik,in,[],[],[],0,0,0,[],[],https://twitter.com/azkaayulutfiah/status/1628064317919870976,False,,0,,,,,,,,"[{'screen_name': 'PertamaPpratama', 'name': 'Putra Pertama', 'id': '1585908757623869440'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628064234709069830,1627946765013118976,2023-02-21 23:08:56 SE Asia Standard Time,2023-02-21,23:08:56,+0700,1534208422081863680,azkaayulutfiah,Azka Ayu Lutfiah,,@puanmaharani_ri Siap dukung Protokol kesehatan,in,[],[],[],1,0,0,[],[],https://twitter.com/azkaayulutfiah/status/1628064234709069830,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628064082120310784,1627946765013118976,2023-02-21 23:08:19 SE Asia Standard Time,2023-02-21,23:08:19,+0700,1534208422081863680,azkaayulutfiah,Azka Ayu Lutfiah,,@puanmaharani_ri @KAI121 Terimakasih Mbak Puan,in,[],[],[],1,0,0,[],[],https://twitter.com/azkaayulutfiah/status/1628064082120310784,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}, {'screen_name': 'KAI121', 'name': 'Kereta Api Indonesia', 'id': '516165629'}]",,,,
1628063663650410497,1627946765013118976,2023-02-21 23:06:40 SE Asia Standard Time,2023-02-21,23:06:40,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@muhammadd_deni @puanmaharani_ri Rekomendasi banget,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628063663650410497,False,,0,,,,,,,,"[{'screen_name': 'muhammadd_deni', 'name': 'Muhammad Deni', 'id': '1598235978715475969'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628063544867704832,1627946765013118976,2023-02-21 23:06:11 SE Asia Standard Time,2023-02-21,23:06:11,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@hambarokp @puanmaharani_ri engk terasa ya,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628063544867704832,False,,0,,,,,,,,"[{'screen_name': 'hambarokp', 'name': 'Hambr-267', 'id': '1536930937857945600'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628063461581422593,1627946765013118976,2023-02-21 23:05:51 SE Asia Standard Time,2023-02-21,23:05:51,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@DedigDedigt @puanmaharani_ri kangen dengan kampung halaman ❤️❤️❤️,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628063461581422593,False,,0,,,,,,,,"[{'screen_name': 'DedigDedigt', 'name': 'dedig', 'id': '1598224003176738820'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628063454895693824,1627962988996198400,2023-02-21 23:05:50 SE Asia Standard Time,2023-02-21,23:05:50,+0700,1441350960203255812,pricilia_maya22,Pricilla Maya,,"First rauph and second just continue ,third constanly greed damn be trayed ..over and over again @puanmaharani_ri @jokowi @SBYudhoyono @SriMulyaniNet @prabowo Mega Mega hitters bigger mayning slave of you  https://t.co/jve4CwcsCt",en,"[{'screen_name': 'puanmaharani_ri', 'name': 'puan maharani', 'id': '1410866743271051267'}, {'screen_name': 'jokowi', 'name': 'joko widodo', 'id': '366987179'}, {'screen_name': 'sbyudhoyono', 'name': 's. b. yudhoyono', 'id': '1307120064'}, {'screen_name': 'srimulyaninet', 'name': 'srimulyani.net', 'id': '179699586'}, {'screen_name': 'prabowo', 'name': 'prabowo subianto', 'id': '40580714'}]",[],['https://pbs.twimg.com/media/FpgLFFJaQAALFCz.jpg'],0,0,0,[],[],https://twitter.com/pricilia_maya22/status/1628063454895693824,False,,1,https://pbs.twimg.com/media/FpgLFFJaQAALFCz.jpg,,,,,,,[],,,,
1628063358544121857,1627946765013118976,2023-02-21 23:05:27 SE Asia Standard Time,2023-02-21,23:05:27,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@ayukhanny @puanmaharani_ri kereeeennnn ❤️❤️❤️ ya mbak puan,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628063358544121857,False,,0,,,,,,,,"[{'screen_name': 'ayukhanny', 'name': 'Hany_rio', 'id': '1535780239942762497'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628063248863084545,1627946765013118976,2023-02-21 23:05:01 SE Asia Standard Time,2023-02-21,23:05:01,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@artisindo8 @puanmaharani_ri Saya Bangga  dengan KAI,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628063248863084545,False,,0,,,,,,,,"[{'screen_name': 'artisindo8', 'name': 'artis indo', 'id': '1582382296694370304'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628063159478259712,1627946765013118976,2023-02-21 23:04:39 SE Asia Standard Time,2023-02-21,23:04:39,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@RitasariiSari @puanmaharani_ri maju terus Mbak Puan...saya mendukung Mbak Puan 💪👍👍,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628063159478259712,False,,0,,,,,,,,"[{'screen_name': 'RitasariiSari', 'name': 'Rita Sari', 'id': '1582538691461140480'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628063080218497024,1627946765013118976,2023-02-21 23:04:20 SE Asia Standard Time,2023-02-21,23:04:20,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@PertamaPpratama @puanmaharani_ri mudik naik kereta api,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628063080218497024,False,,0,,,,,,,,"[{'screen_name': 'PertamaPpratama', 'name': 'Putra Pertama', 'id': '1585908757623869440'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628062954154496001,1627946765013118976,2023-02-21 23:03:50 SE Asia Standard Time,2023-02-21,23:03:50,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@azkaayulutfiah @puanmaharani_ri barokallah,in,[],[],[],0,0,0,[],[],https://twitter.com/AurelTritania/status/1628062954154496001,False,,0,,,,,,,,"[{'screen_name': 'azkaayulutfiah', 'name': 'Azka Ayu Lutfiah', 'id': '1534208422081863680'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628062872944414720,1627946765013118976,2023-02-21 23:03:31 SE Asia Standard Time,2023-02-21,23:03:31,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@puanmaharani_ri lebih baik mencegah daripada mengobati,in,[],[],[],2,0,0,[],[],https://twitter.com/AurelTritania/status/1628062872944414720,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628062802710777856,1627946765013118976,2023-02-21 23:03:14 SE Asia Standard Time,2023-02-21,23:03:14,+0700,1534212789086330880,aureltritania,Aurel Tritania Putri,,@puanmaharani_ri @KAI121 kalau saya bawak mobil sendiri,in,[],[],[],1,0,0,[],[],https://twitter.com/AurelTritania/status/1628062802710777856,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}, {'screen_name': 'KAI121', 'name': 'Kereta Api Indonesia', 'id': '516165629'}]",,,,
1628062509059153920,1627946765013118976,2023-02-21 23:02:04 SE Asia Standard Time,2023-02-21,23:02:04,+0700,1582382296694370304,artisindo8,artis indo,,@firmaansyah_ari @puanmaharani_ri 🔥😍🙌,und,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628062509059153920,False,,0,,,,,,,,"[{'screen_name': 'firmaansyah_ari', 'name': 'Firmansyah', 'id': '1584894084879106048'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628062452998086656,1627946765013118976,2023-02-21 23:01:51 SE Asia Standard Time,2023-02-21,23:01:51,+0700,1582382296694370304,artisindo8,artis indo,,@AurelTritania @puanmaharani_ri Mantep 🙌,en,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628062452998086656,False,,0,,,,,,,,"[{'screen_name': 'AurelTritania', 'name': 'Aurel Tritania Putri', 'id': '1534212789086330880'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628062414519554048,1627946765013118976,2023-02-21 23:01:42 SE Asia Standard Time,2023-02-21,23:01:42,+0700,1582382296694370304,artisindo8,artis indo,,@RitasariiSari @puanmaharani_ri Insyaallah Allah Mbak Puan RI 1 2024,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628062414519554048,False,,0,,,,,,,,"[{'screen_name': 'RitasariiSari', 'name': 'Rita Sari', 'id': '1582538691461140480'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628062357216960512,1627946765013118976,2023-02-21 23:01:28 SE Asia Standard Time,2023-02-21,23:01:28,+0700,1582382296694370304,artisindo8,artis indo,,@azkaayulutfiah @puanmaharani_ri Sukses  buat kita semua,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628062357216960512,False,,0,,,,,,,,"[{'screen_name': 'azkaayulutfiah', 'name': 'Azka Ayu Lutfiah', 'id': '1534208422081863680'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628062270227103744,1627946765013118976,2023-02-21 23:01:07 SE Asia Standard Time,2023-02-21,23:01:07,+0700,1582382296694370304,artisindo8,artis indo,,@ayukhanny @puanmaharani_ri Bismillah semangat 🔥 yang mau pada mudik semua,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628062270227103744,False,,0,,,,,,,,"[{'screen_name': 'ayukhanny', 'name': 'Hany_rio', 'id': '1535780239942762497'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628062175536492545,1627946765013118976,2023-02-21 23:00:45 SE Asia Standard Time,2023-02-21,23:00:45,+0700,1582382296694370304,artisindo8,artis indo,,@muhammadd_deni @puanmaharani_ri KAI semakin meningkat pelayanan nya,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628062175536492545,False,,0,,,,,,,,"[{'screen_name': 'muhammadd_deni', 'name': 'Muhammad Deni', 'id': '1598235978715475969'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628062134415560710,1627946765013118976,2023-02-21 23:00:35 SE Asia Standard Time,2023-02-21,23:00:35,+0700,1582382296694370304,artisindo8,artis indo,,@DedigDedigt @puanmaharani_ri protokol kesehatan nomor 1,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628062134415560710,False,,0,,,,,,,,"[{'screen_name': 'DedigDedigt', 'name': 'dedig', 'id': '1598224003176738820'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628062085895839744,1627946765013118976,2023-02-21 23:00:23 SE Asia Standard Time,2023-02-21,23:00:23,+0700,1582382296694370304,artisindo8,artis indo,,@PertamaPpratama @puanmaharani_ri kangen dengan masakan emak,in,[],[],[],0,0,0,[],[],https://twitter.com/artisindo8/status/1628062085895839744,False,,0,,,,,,,,"[{'screen_name': 'PertamaPpratama', 'name': 'Putra Pertama', 'id': '1585908757623869440'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628062010855538688,1627946765013118976,2023-02-21 23:00:05 SE Asia Standard Time,2023-02-21,23:00:05,+0700,1582382296694370304,artisindo8,artis indo,,@puanmaharani_ri kesehatan harus di jaga sewaktu kita melakukan perjalanan atau mudik,in,[],[],[],2,0,0,[],[],https://twitter.com/artisindo8/status/1628062010855538688,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
1628061943516000256,1627946765013118976,2023-02-21 22:59:49 SE Asia Standard Time,2023-02-21,22:59:49,+0700,1582382296694370304,artisindo8,artis indo,,@puanmaharani_ri @KAI121 engk terasa ya sebenter lagi tradisi itu di lakukan,in,[],[],[],3,0,0,[],[],https://twitter.com/artisindo8/status/1628061943516000256,False,,0,,,,,,,,"[{'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}, {'screen_name': 'KAI121', 'name': 'Kereta Api Indonesia', 'id': '516165629'}]",,,,
1628061729942016000,1627946765013118976,2023-02-21 22:58:58 SE Asia Standard Time,2023-02-21,22:58:58,+0700,1584894084879106048,firmaansyah_ari,Firmansyah,,@AldainSatu @puanmaharani_ri Mantab🔥,da,[],[],[],0,0,0,[],[],https://twitter.com/firmaansyah_ari/status/1628061729942016000,False,,0,,,,,,,,"[{'screen_name': 'AldainSatu', 'name': 'aldain satu', 'id': '1623243025249112064'}, {'screen_name': 'puanmaharani_ri', 'name': 'Puan Maharani', 'id': '1410866743271051267'}]",,,,
